zona_id,area_km2,n_pixels,centroid_lat,centroid_lon,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc
1583,3.115240,3513.000000,-4.845895,-73.770928,17799,21143,17879,21269
697,3.109919,3507.000000,-3.845127,-71.702123,14076,28836,14175,28938
487,3.109033,3506.000000,-3.507255,-73.338634,12751,22757,12950,22857
2529,3.103712,3500.000000,-6.544589,-75.931518,24075,13142,24239,13226
109,3.100165,3496.000000,-1.959299,-74.906896,7091,16923,7166,17066
1397,3.099278,3495.000000,-4.577586,-74.232908,16751,19459,16916,19526
586,3.099278,3495.000000,-3.706541,-71.663511,13487,28906,13668,29148
2852,3.093958,3489.000000,-7.647579,-77.460046,28176,7433,28289,7608
3130,3.092184,3487.000000,-8.388868,-75.524004,30945,14612,31015,14781
923,3.090410,3485.000000,-4.080283,-75.427314,14949,14996,15062,15112
275,3.085977,3480.000000,-2.765937,-76.506760,10058,10958,10178,11109
945,3.081543,3475.000000,-4.120613,-75.782232,15081,13687,15227,13795
1030,3.079769,3473.000000,-4.205102,-74.891991,15396,16996,15532,17081
3362,3.078882,3472.000000,-8.981762,-76.501233,33145,10996,33235,11146
4642,3.073562,3466.000000,-12.214901,-70.972027,45116,31534,45313,31636
474,3.070015,3462.000000,-3.485753,-74.829019,12677,17222,12889,17335
5325,3.070015,3462.000000,-13.793383,-69.987105,50945,35208,51162,35279
4859,3.062920,3454.000000,-12.692704,-73.891815,46877,20691,47026,20837
1760,3.060260,3451.000000,-5.074481,-76.176808,18636,12226,18743,12328
2551,3.060260,3451.000000,-6.598399,-78.033862,24294,5322,24391,5451
83,3.058487,3449.000000,-1.744616,-74.610267,6278,18047,6378,18132
4048,3.048732,3438.000000,-10.831753,-74.311991,39999,19144,40125,19247
1265,3.044298,3433.000000,-4.441579,-74.549197,16256,18211,16387,18385
4142,3.042525,3431.000000,-10.993281,-75.141765,40591,16052,40733,16189
5340,3.038978,3427.000000,-13.895962,-69.782214,51370,35943,51480,36057
1628,3.038091,3426.000000,-4.923361,-74.723946,18064,17600,18201,17720
4165,3.030997,3418.000000,-11.043649,-73.689214,40778,21436,40890,21599
248,3.029223,3416.000000,-2.614011,-75.646621,9493,14171,9603,14338
1942,3.027449,3414.000000,-5.417649,-73.861982,19895,20790,20066,20909
1863,3.027449,3414.000000,-5.277660,-78.380733,19339,4039,19520,4148
965,3.023902,3410.000000,-4.135863,-75.204169,15150,15843,15269,15934
1345,3.022129,3408.000000,-4.518235,-76.534308,16550,10888,16768,10997
2076,3.018582,3404.000000,-5.685044,-78.427764,20916,3867,20992,3981
4784,3.017695,3403.000000,-12.569486,-69.053973,46377,38595,46653,38779
612,3.016808,3402.000000,-3.736649,-74.527730,13650,18295,13769,18484
991,3.015921,3401.000000,-4.158664,-74.645565,15242,17908,15331,18028
4346,3.011487,3396.000000,-11.388930,-74.505974,42068,18395,42180,18525
686,3.011487,3396.000000,-3.830906,-71.646490,14001,29040,14117,29135
1642,3.011487,3396.000000,-4.941085,-76.968047,18129,9298,18262,9388
1892,3.010601,3395.000000,-5.302582,-78.873693,19491,2205,19580,2326
3554,3.005280,3389.000000,-9.454929,-75.810938,34914,13560,34988,13714
4103,2.999959,3383.000000,-10.920754,-75.162343,40329,15962,40426,16172
1556,2.999073,3382.000000,-4.811260,-75.820006,17654,13559,17768,13642
264,2.997299,3380.000000,-2.712101,-76.006732,9864,12836,9985,12971
4367,2.996412,3379.000000,-11.456187,-73.034169,42308,23864,42469,24020
1176,2.993752,3376.000000,-4.335385,-73.360803,15916,22644,15972,22796
4004,2.993752,3376.000000,-10.774966,-75.324932,39744,15392,39934,15499
3262,2.993752,3376.000000,-8.696791,-76.534158,32062,10898,32220,11005
4193,2.991092,3373.000000,-11.089111,-74.361652,40956,18946,41073,19080
5087,2.987545,3369.000000,-12.995425,-73.059729,47995,23796,48163,23911
2156,2.985771,3367.000000,-5.839561,-74.050474,21426,20094,21584,20242
4947,2.980450,3361.000000,-12.822788,-71.788299,47314,28526,47536,28615
2408,2.978677,3359.000000,-6.302674,-78.062471,23142,5204,23336,5348
1643,2.976903,3357.000000,-4.936057,-78.255018,18135,4523,18223,4607
3284,2.976016,3356.000000,-8.750209,-76.488362,32250,11079,32386,11172
5170,2.974243,3354.000000,-13.166204,-70.399025,48657,33654,48816,33769
3641,2.974243,3354.000000,-9.673641,-74.206307,35703,19524,35809,19650
5164,2.973356,3353.000000,-13.147725,-73.172623,48597,23358,48711,23477
3438,2.968922,3348.000000,-9.167309,-76.549799,33772,10861,33966,10913
881,2.968036,3347.000000,-4.031881,-76.029344,14758,12792,14881,12864
770,2.967149,3346.000000,-3.916992,-74.741703,14336,17539,14473,17674
3426,2.964488,3343.000000,-9.130528,-75.254030,33645,15654,33873,15755
1400,2.961828,3340.000000,-4.577111,-75.561528,16765,14515,16913,14618
4513,2.960055,3338.000000,-11.890286,-71.012544,43879,31391,44069,31527
1368,2.958281,3336.000000,-4.529228,-75.193093,16630,15864,16705,15988
5403,2.956507,3334.000000,-14.195459,-69.538707,52466,36854,52609,36974
2912,2.953847,3331.000000,-7.882122,-76.749191,29041,10056,29189,10248
4888,2.952960,3330.000000,-12.722621,-69.956844,47012,35301,47112,35414
2474,2.949413,3326.000000,-6.433399,-77.301622,23642,8054,23827,8140
3465,2.949413,3326.000000,-9.246827,-76.462055,34099,11178,34249,11276
1604,2.946753,3323.000000,-4.885635,-75.547587,17936,14542,18024,14681
5418,2.944979,3321.000000,-14.239758,-69.385181,52650,37370,52752,37573
554,2.944979,3321.000000,-3.614960,-70.627185,13219,32820,13327,32921
3275,2.944093,3320.000000,-8.716116,-75.446242,32152,14932,32261,15031
5148,2.944093,3320.000000,-13.112306,-72.673878,48439,25215,48597,25321
25,2.943206,3319.000000,-0.826896,-74.285641,2877,19215,2962,19404
604,2.941432,3317.000000,-3.705591,-74.803770,13567,17294,13649,17447
185,2.940545,3316.000000,-2.362671,-71.298018,8556,30223,8728,30459
2809,2.940545,3316.000000,-7.496717,-76.734381,27614,10170,27746,10244
3400,2.937885,3313.000000,-9.077491,-76.462433,33490,11152,33590,11285
2891,2.936998,3312.000000,-7.797090,-76.302427,28733,11760,28854,11846
2634,2.936998,3312.000000,-6.816670,-77.449786,25100,7498,25258,7619
2019,2.936998,3312.000000,-5.570033,-74.916559,20487,16876,20566,17024
2111,2.935225,3310.000000,-5.760047,-77.842112,21137,6032,21306,6150
1537,2.935225,3310.000000,-4.790154,-75.460954,17546,14858,17721,15018
3315,2.929904,3304.000000,-8.828265,-74.702638,32556,17702,32671,17796
267,2.929017,3303.000000,-2.718302,-73.497902,9898,22150,9998,22272
59,2.926357,3300.000000,-1.351463,-73.578615,4753,21852,4992,21972
1143,2.924584,3298.000000,-4.321693,-76.227880,15827,12026,15947,12160
621,2.921923,3295.000000,-3.752504,-74.607947,13705,18037,13864,18160
1258,2.921036,3294.000000,-4.436991,-75.314563,16231,15396,16380,15530
5234,2.918376,3291.000000,-13.320709,-72.890674,49242,24402,49318,24558
3722,2.915716,3288.000000,-9.860362,-75.981094,36405,12953,36496,13045
144,2.913055,3285.000000,-2.245902,-71.596217,8127,29163,8242,29366
428,2.911282,3283.000000,-3.374980,-78.169853,12328,4806,12417,4950
3174,2.908622,3280.000000,-8.489967,-76.610553,31323,10611,31401,10748
3826,2.907735,3279.000000,-10.127402,-75.431406,37394,14970,37474,15108
5274,2.907735,3279.000000,-13.411892,-73.135008,49579,23511,49672,23623
4181,2.901527,3272.000000,-11.074031,-74.422261,40888,18730,41010,18846
1063,2.900641,3271.000000,-4.235856,-74.761566,15528,17472,15642,17577
3689,2.900641,3271.000000,-9.801670,-74.785358,36153,17392,36303,17478
187,2.893546,3263.000000,-2.394195,-71.398536,8579,29905,8819,30138
986,2.887339,3256.000000,-4.160481,-76.430718,15220,11282,15367,11414
2336,2.887339,3256.000000,-6.117087,-74.954296,22492,16735,22611,16915
3351,2.884679,3253.000000,-8.952136,-76.741781,33023,10096,33120,10249
4614,2.882905,3251.000000,-12.157474,-71.206521,44912,30536,45031,30848
1117,2.882905,3251.000000,-4.304918,-76.339510,15737,11610,15928,11728
1217,2.877584,3245.000000,-4.396445,-74.319632,16107,19099,16239,19221
3280,2.877584,3245.000000,-8.734323,-76.690608,32198,10301,32323,10445
4030,2.875811,3243.000000,-10.811272,-73.409606,39906,22498,40034,22588
2481,2.872264,3239.000000,-6.437531,-77.279137,23682,8145,23806,8240
4718,2.871377,3238.000000,-12.399529,-72.939638,45821,24235,45913,24337
3743,2.870490,3237.000000,-9.912315,-76.040719,36567,12684,36685,12854
3752,2.868717,3235.000000,-9.933155,-70.879353,36650,31878,36789,31987
790,2.867830,3234.000000,-3.937718,-75.545093,14406,14550,14516,14663
613,2.866943,3233.000000,-3.732334,-75.447406,13653,14749,13779,15255
1958,2.866056,3232.000000,-5.455036,-76.905056,20036,9450,20161,9702
5243,2.866056,3232.000000,-13.349069,-72.896779,49343,24382,49443,24500
4623,2.864283,3230.000000,-12.178559,-72.755876,44978,24825,45127,25158
3529,2.858962,3224.000000,-9.416791,-76.466989,34725,11158,34924,11235
362,2.857189,3222.000000,-3.193145,-73.136578,11624,23507,11765,23610
42,2.853642,3218.000000,-1.034618,-74.041940,3589,20053,3807,20296
453,2.849208,3213.000000,-3.470307,-77.844153,12574,6017,12880,6182
3463,2.849208,3213.000000,-9.243799,-76.566674,34086,10779,34239,10882
994,2.848321,3212.000000,-4.166332,-76.054505,15273,12679,15379,12793
4301,2.846547,3210.000000,-11.303671,-74.341629,41747,19013,41846,19169
2983,2.845661,3209.000000,-8.094474,-75.086465,29838,16269,29962,16401
3245,2.845661,3209.000000,-8.647805,-76.545762,31890,10836,31992,10965
1481,2.845661,3209.000000,-4.694577,-74.479512,17203,18498,17354,18629
4568,2.845661,3209.000000,-12.073003,-73.199623,44512,23258,44794,23382
562,2.843887,3207.000000,-3.644111,-70.627779,13316,32826,13428,32914
723,2.843000,3206.000000,-3.869187,-77.163185,14168,8575,14277,8668
617,2.843000,3206.000000,-3.743549,-75.816942,13691,13575,13811,13650
869,2.841227,3204.000000,-4.010599,-77.753852,14705,6349,14816,6481
960,2.837680,3200.000000,-4.129527,-74.367330,15134,18930,15224,19051
1541,2.831472,3193.000000,-4.793467,-75.157452,17564,16021,17708,16100
2823,2.828812,3190.000000,-7.536143,-74.904359,27783,16943,27859,17057
4256,2.825265,3186.000000,-11.225060,-74.300439,41427,19196,41559,19290
2693,2.825265,3186.000000,-7.041145,-77.080816,25859,8868,26074,8984
5082,2.824378,3185.000000,-12.979436,-72.756386,47960,24892,48088,25046
3727,2.823491,3184.000000,-9.874240,-75.997595,36447,12882,36569,12998
4861,2.817284,3177.000000,-12.692995,-71.691725,46892,28881,47028,28971
854,2.817284,3177.000000,-4.006340,-70.639081,14665,32785,14776,32869
731,2.814623,3174.000000,-3.880068,-71.646193,14188,29045,14315,29132
4924,2.812850,3172.000000,-12.771678,-69.641749,47179,36479,47295,36576
5072,2.811076,3170.000000,-12.964954,-71.900145,47903,28049,48019,28242
1103,2.810190,3169.000000,-4.318521,-70.174457,15695,34445,16031,34711
2181,2.808416,3167.000000,-5.963208,-75.134921,21675,15952,22321,16315
3780,2.806642,3165.000000,-9.984824,-75.997590,36857,12901,36957,12979
2352,2.804869,3163.000000,-6.136984,-74.406309,22589,18803,22677,18892
3366,2.804869,3163.000000,-8.992766,-76.690156,33181,10299,33269,10451
195,2.803982,3162.000000,-2.412902,-73.174076,8692,23108,8899,23726
541,2.803982,3162.000000,-3.603758,-76.267573,13138,11891,13333,11988
2825,2.803095,3161.000000,-7.540928,-75.281021,27791,15544,27881,15651
4764,2.800435,3158.000000,-12.514950,-69.001541,46240,38771,46354,39083
1529,2.796888,3154.000000,-4.767471,-77.183643,17501,8478,17603,8626
4797,2.796888,3154.000000,-12.572509,-73.134032,46471,23500,46559,23630
471,2.792454,3149.000000,-3.469175,-72.242565,12670,26808,12799,26993
138,2.790681,3147.000000,-2.203446,-71.804323,7970,28418,8070,28611
3172,2.789794,3146.000000,-8.496127,-76.822261,31308,9801,31458,9965
3916,2.788907,3145.000000,-10.581788,-73.256921,39049,23016,39167,23172
764,2.788907,3145.000000,-3.921676,-75.256261,14309,15587,14462,15895
1734,2.786247,3142.000000,-5.053289,-79.005094,18538,1741,18675,1817
5111,2.786247,3142.000000,-13.031776,-72.515718,48179,25793,48254,25917
3109,2.784473,3140.000000,-8.357166,-75.238007,30802,15706,30931,15817
2841,2.780926,3136.000000,-7.621916,-76.416450,28017,11318,28332,11445
642,2.777379,3132.000000,-3.770958,-74.649413,13802,17869,13882,18067
3651,2.775605,3130.000000,-9.688687,-76.126506,35771,12406,35850,12521
216,2.774719,3129.000000,-2.455789,-72.267555,8881,26675,9053,26853
1987,2.774719,3129.000000,-5.520923,-74.728923,20269,17584,20423,17687
5075,2.772945,3127.000000,-12.973163,-70.764638,47921,32277,48119,32439
1938,2.772058,3126.000000,-5.401499,-76.069680,19847,12619,19969,12721
1687,2.765851,3119.000000,-5.008802,-79.319952,18318,578,18537,655
3477,2.765851,3119.000000,-9.267280,-76.414682,34179,11358,34334,11446
3766,2.764964,3118.000000,-9.951436,-70.926012,36748,31684,36855,31844
1433,2.764964,3118.000000,-4.635558,-75.127020,16974,16116,17109,16243
1371,2.764077,3117.000000,-4.536651,-77.036180,16640,9035,16731,9132
5012,2.763191,3116.000000,-12.879651,-70.189425,47593,34440,47721,34521
5018,2.763191,3116.000000,-12.882025,-72.594944,47615,25490,47711,25633
2197,2.760530,3113.000000,-5.913174,-74.280402,21747,19266,21850,19354
260,2.760530,3113.000000,-2.703153,-73.442067,9785,22390,9970,22460
1624,2.757870,3110.000000,-4.912648,-78.730861,18044,2767,18138,2831
467,2.756983,3109.000000,-3.468476,-74.779347,12628,17382,12806,17573
4863,2.755210,3107.000000,-12.693481,-70.219988,46906,34343,47028,34428
2392,2.753436,3105.000000,-6.250391,-78.158379,22973,4870,23137,4965
2437,2.749002,3100.000000,-6.364139,-75.046659,23390,16440,23570,16519
3396,2.748115,3099.000000,-9.076909,-73.370249,33456,22540,33670,22796
587,2.747229,3098.000000,-3.694637,-75.265406,13499,15619,13621,15693
2001,2.745455,3096.000000,-5.546924,-74.081641,20392,20011,20493,20103
2139,2.745455,3096.000000,-5.793527,-73.195297,21305,23300,21408,23373
2886,2.743681,3094.000000,-7.782276,-76.799548,28659,9833,28842,10077
5144,2.742795,3093.000000,-13.103049,-73.514000,48418,22105,48532,22218
3732,2.740134,3090.000000,-9.893258,-76.102905,36496,12515,36629,12590
106,2.740134,3090.000000,-1.927874,-74.943587,6968,16774,7063,16931
3619,2.736587,3086.000000,-9.640014,-76.216852,35557,12078,35711,12211
5187,2.730380,3079.000000,-13.203146,-70.791886,48756,32202,48950,32292
718,2.730380,3079.000000,-3.863026,-72.933600,14145,24267,14268,24348
103,2.729493,3078.000000,-1.944595,-73.123086,6887,23555,7310,23645
634,2.727720,3076.000000,-3.754489,-74.484621,13766,18469,13820,18649
3706,2.726833,3075.000000,-9.850251,-74.778111,36287,17397,36495,17522
3918,2.726833,3075.000000,-10.584018,-73.308484,39074,22860,39223,23013
5086,2.724172,3072.000000,-12.984974,-73.353562,47984,22666,48111,22841
5407,2.724172,3072.000000,-14.199409,-69.305306,52488,37717,52618,37837
494,2.723286,3071.000000,-3.502845,-71.820559,12793,28402,12919,28483
530,2.720625,3068.000000,-3.563495,-73.049578,13061,23804,13102,23962
2270,2.719739,3067.000000,-6.007416,-75.629836,22097,14118,22216,14627
423,2.719739,3067.000000,-3.360992,-77.563990,12277,7050,12386,7170
3846,2.715305,3062.000000,-10.215810,-74.904782,37709,16957,37805,17051
5182,2.713531,3060.000000,-13.180879,-72.720345,48720,25005,48812,25193
5071,2.711758,3058.000000,-12.964149,-73.527817,47901,22031,48019,22173
818,2.711758,3058.000000,-3.968542,-70.445483,14523,33494,14647,33588
4510,2.709984,3056.000000,-11.873726,-71.299200,43816,30336,44033,30462
441,2.709984,3056.000000,-3.426716,-76.276677,12481,11818,12691,11958
519,2.709097,3055.000000,-3.550064,-74.907818,12986,16886,13067,17070
3738,2.709097,3055.000000,-9.898463,-72.554995,36531,25625,36628,25814
4146,2.705550,3051.000000,-11.000524,-74.528287,40622,18320,40753,18472
761,2.702890,3048.000000,-3.900033,-75.255402,14291,15614,14386,15753
4473,2.702003,3047.000000,-11.763693,-70.283973,43450,34070,43580,34181
2541,2.699343,3044.000000,-6.573403,-75.934907,24190,13085,24300,13250
2910,2.699343,3044.000000,-7.878463,-75.516784,29016,14635,29156,14844
4741,2.697569,3042.000000,-12.454021,-72.956211,46008,24105,46129,24365
2552,2.692249,3036.000000,-6.607435,-77.439343,24306,7544,24439,7634
3981,2.692249,3036.000000,-10.741853,-70.735879,39615,32372,39824,32558
4237,2.692249,3036.000000,-11.186126,-74.803005,41302,17330,41432,17426
1664,2.691362,3035.000000,-4.957196,-73.567984,18228,21913,18280,22021
4459,2.690475,3034.000000,-11.724486,-71.639674,43291,29055,43438,29208
775,2.687815,3031.000000,-3.925140,-77.250529,14365,8182,14490,8349
5194,2.686928,3030.000000,-13.212321,-72.488724,48828,25914,48958,26021
2263,2.686928,3030.000000,-6.007100,-73.693541,22074,21454,22207,21553
4044,2.686928,3030.000000,-10.826279,-75.343619,39981,15313,40083,15428
4273,2.684268,3027.000000,-11.241209,-70.395973,41529,33652,41615,33800
862,2.683381,3026.000000,-4.007201,-75.089636,14692,16269,14776,16347
1411,2.683381,3026.000000,-4.591355,-73.834261,16847,20907,16956,21032
2938,2.682494,3025.000000,-7.959142,-77.150742,29316,8608,29466,8703
1049,2.679834,3022.000000,-4.229429,-73.386403,15464,22593,15645,22665
1646,2.679834,3022.000000,-4.942678,-78.860551,18145,2258,18255,2367
4424,2.678947,3021.000000,-11.614293,-72.052646,42912,27524,42997,27638
1438,2.678947,3021.000000,-4.652137,-73.659614,16999,21549,17250,21664
1150,2.677173,3019.000000,-4.324413,-74.660039,15852,17863,15962,17938
4825,2.675400,3017.000000,-12.628632,-73.032853,46662,23869,46783,24006
3572,2.673626,3015.000000,-9.507846,-70.533274,35085,33146,35248,33274
3577,2.673626,3015.000000,-9.516520,-75.982061,35116,12951,35213,13051
5140,2.672739,3014.000000,-13.103581,-70.962607,48366,31521,48631,31691
4946,2.672739,3014.000000,-12.802972,-72.794600,47304,24739,47402,24900
86,2.670966,3012.000000,-1.774165,-73.209176,6351,23213,6572,23396
4230,2.670966,3012.000000,-11.182977,-74.054298,41259,20097,41405,20191
3816,2.670079,3011.000000,-10.104423,-75.182803,37281,15892,37410,16019
4289,2.670079,3011.000000,-11.293958,-74.621848,41632,17969,41845,18138
1712,2.670079,3011.000000,-5.023853,-79.369161,18426,374,18558,487
1416,2.665645,3006.000000,-4.596289,-75.316654,16863,15430,16956,15512
525,2.663872,3004.000000,-3.568506,-71.850179,13028,28307,13169,28368
3818,2.663872,3004.000000,-10.109858,-74.893456,37320,16979,37415,17088
1969,2.662985,3003.000000,-5.476079,-79.243252,20129,846,20214,969
1094,2.662098,3002.000000,-4.275382,-77.714046,15658,6498,15796,6661
1698,2.661211,3001.000000,-5.003124,-76.431795,18372,11285,18474,11372
4222,2.660325,3000.000000,-11.158413,-74.815673,41191,17266,41305,17385
2259,2.659438,2999.000000,-5.994512,-77.956927,22041,5617,22153,5712
3507,2.655891,2995.000000,-9.319185,-75.377517,34391,15204,34474,15276
5242,2.655004,2994.000000,-13.360546,-69.306017,49306,37718,49530,37801
4884,2.654117,2993.000000,-12.738066,-69.213426,46998,38037,47280,38243
4342,2.652344,2991.000000,-11.379526,-69.723885,42036,36124,42136,36272
317,2.647910,2986.000000,-2.986608,-77.409233,10875,7592,11086,7769
757,2.647023,2985.000000,-3.898561,-75.027804,14277,16476,14361,16575
5028,2.646136,2984.000000,-12.900949,-72.515767,47672,25803,47787,25909
4133,2.645249,2983.000000,-10.980067,-74.261469,40547,19323,40649,19443
662,2.641702,2979.000000,-3.790260,-74.773160,13876,17423,13966,17553
2511,2.639929,2977.000000,-6.483082,-76.440838,23869,11256,23971,11344
5122,2.639042,2976.000000,-13.059470,-73.551181,48261,21970,48372,22056
4132,2.639042,2976.000000,-10.977982,-75.467921,40538,14815,40646,14991
988,2.639042,2976.000000,-4.166144,-76.325125,15229,11691,15386,11772
5134,2.638155,2975.000000,-13.081822,-72.648545,48337,25328,48444,25427
3069,2.637268,2974.000000,-8.292582,-75.294346,30571,15481,30674,15609
5280,2.631948,2968.000000,-13.469337,-70.233128,49736,34223,49956,34434
58,2.631061,2967.000000,-1.338890,-74.680745,4753,17767,4876,17881
5344,2.630174,2966.000000,-13.914014,-69.025614,51407,38766,51555,38860
2546,2.629288,2965.000000,-6.580307,-74.966078,24229,16732,24332,16811
799,2.628401,2964.000000,-3.949941,-77.610937,14456,6871,14596,7028
3749,2.627514,2963.000000,-9.924221,-76.066709,36635,12594,36725,12746
2696,2.625740,2961.000000,-7.032689,-76.946914,25884,9384,26032,9462
4201,2.623080,2958.000000,-11.107816,-74.602116,41011,18069,41131,18165
524,2.623080,2958.000000,-3.557815,-72.254748,13022,26757,13095,26892
254,2.616873,2951.000000,-2.649443,-73.417984,9649,22479,9743,22547
342,2.610665,2944.000000,-3.086812,-75.736220,11274,13848,11351,13954
162,2.608892,2942.000000,-2.293926,-74.257639,8326,19320,8406,19492
3779,2.607118,2940.000000,-9.978663,-74.831720,36855,17221,36922,17328
2448,2.605345,2938.000000,-6.384524,-73.720163,23445,21272,23627,21538
3712,2.604458,2937.000000,-9.844528,-75.915574,36335,13187,36447,13296
