geocode,departamento,distrito,anio,pct_urbano
170102,Madre De Dios,Inambari,1985,7.3e-05
050502,Ayacucho,Anco,1985,0.00022
010523,Amazonas,Trita,1985,0.007569
010516,Amazonas,San Cristobal,1985,0.000676
080918,Cusco,Union Ashaninka,1985,0.0
221006,San Martin,Santa Lucia,1985,0.001692
100702,Huanuco,Cholon,1985,0.000127
211205,Puno,Phara,1985,1.6e-05
170204,Madre De Dios,Huepetuhe,1985,3.3e-05
010302,Amazonas,Chisquilla,1985,0.0
050507,Ayacucho,Santa Rosa,1985,0.000946
220804,San Martin,Nueva Cajamarca,1985,0.012529
220809,San Martin,Yuracyacu,1985,0.008828
160603,Loreto,Padre Marquez,1985,7.4e-05
010522,Amazonas,Tingo,1985,0.001019
080906,Cusco,Quellouno,1985,0.000398
010301,Amazonas,Jumbilla,1985,0.000179
080917,Cusco,Manitea,1985,0.000232
250305,Ucayali,Alexander Von Humboldt,1986,0.003465
220509,San Martin,Shanao,1986,0.003394
250304,Ucayali,Neshuya,1986,0.001032
220501,San Martin,Lamas,1986,0.018241
220902,San Martin,Alberto Leveau,1986,0.002041
250102,Ucayali,Campoverde,1986,0.002271
220702,San Martin,Buenos Aires,1986,0.002185
220502,San Martin,Alonso De Alvarado,1986,0.001791
220404,San Martin,Piscoyacu,1986,0.001798
220708,San Martin,Shamboyacu,1986,0.000375
220204,San Martin,Huallaga,1986,0.000893
220605,San Martin,Pajarillo,1986,0.000664
010703,Amazonas,Cumba,1986,0.001301
220704,San Martin,Pilluana,1986,0.00822
220104,San Martin,Jepelacio,1986,0.003774
220505,San Martin,Cuñumbuqui,1986,0.003391
220507,San Martin,Rumisapa,1986,0.007483
220913,San Martin,Sauce,1986,0.003839
010608,Amazonas,Milpuc,1986,0.000207
220405,San Martin,Sacanche,1986,0.001355
220709,San Martin,Tingo De Ponasa,1986,0.001956
220304,San Martin,Santa Rosa,1986,0.00083
100903,Huanuco,Honoria,1986,0.000248
220203,San Martin,Bajo Biavo,1986,0.001011
220710,San Martin,Tres Unidos,1986,0.000616
220510,San Martin,Tabalosos,1986,0.002948
100904,Huanuco,Tournavista,1986,0.000222
010701,Amazonas,Bagua Grande,1986,0.009319
220701,San Martin,Picota,1986,0.009794
220403,San Martin,El Eslabon,1986,0.001602
250105,Ucayali,Yarinacocha,1986,0.011905
220914,San Martin,Shapaja,1986,0.001289
010707,Amazonas,Yamon,1986,0.000651
010705,Amazonas,Jamalca,1986,0.000543
220205,San Martin,San Pablo,1986,0.002355
220705,San Martin,Pucacaca,1986,0.006999
220601,San Martin,Juanjui,1986,0.006416
100905,Huanuco,Yuyapichis,1986,7.2e-05
100608,Huanuco,Castillo Grande,1986,0.008672
220302,San Martin,Agua Blanca,1986,0.001693
250306,Ucayali,Huipoca,1986,0.000259
010611,Amazonas,Totora,1986,0.00224
010706,Amazonas,Lonya Grande,1986,0.00042
220706,San Martin,San Cristobal,1986,0.006877
010303,Amazonas,Churuja,1986,0.000867
220301,San Martin,San Jose De Sisa,1986,0.001955
010204,Amazonas,El Parco,1986,0.006022
010306,Amazonas,Florida,1986,0.000974
220303,San Martin,San Martin,1986,0.000179
220106,San Martin,Yantalo,1986,0.00474
220305,San Martin,Shatoja,1986,0.001533
010104,Amazonas,Cheto,1986,7.6e-05
160201,Loreto,Yurimaguas,1986,0.002339
060901,Cajamarca,San Ignacio,1986,0.00322
220511,San Martin,Zapatero,1986,0.001961
060811,Cajamarca,San Jose Del Alto,1986,0.000367
010206,Amazonas,La Peca,1986,0.001869
220401,San Martin,Saposoa,1986,0.001423
060902,Cajamarca,Chirinos,1986,0.002089
220908,San Martin,Juan Guerra,1986,0.004659
060904,Cajamarca,La Coipa,1986,0.001408
220808,San Martin,Yorongos,1986,0.004349
120607,Junin,Rio Negro,1986,0.001358
060812,Cajamarca,Santa Rosa,1986,0.000392
250106,Ucayali,Nueva Requena,1986,0.000233
220802,San Martin,Awajun,1986,0.000248
250302,Ucayali,Irazola,1986,0.000199
010109,Amazonas,La Jalca,1986,0.001562
220906,San Martin,El Porvenir,1986,0.00053
220707,San Martin,San Hilarion,1986,0.007554
220806,San Martin,Posic,1986,0.005362
220406,San Martin,Tingo De Saposoa,1986,0.004197
100901,Huanuco,Puerto Inca,1986,0.000113
010105,Amazonas,Chiliquin,1986,0.0
220105,San Martin,Soritor,1986,0.003805
220201,San Martin,Bellavista,1986,0.014832
060803,Cajamarca,Chontali,1986,0.000264
100605,Huanuco,Luyando,1986,0.005734
010307,Amazonas,Jazan,1986,0.00472
010502,Amazonas,Camporredondo,1986,0.000667
010515,Amazonas,Providencia,1986,0.000366
010102,Amazonas,Asuncion,1986,0.0
010510,Amazonas,Luya Viejo,1986,0.000105
100601,Huanuco,Rupa-Rupa,1986,0.009724
010514,Amazonas,Pisuquia,1986,6e-06
060810,Cajamarca,San Felipe,1986,0.00189
010305,Amazonas,Cuispes,1986,0.000101
060905,Cajamarca,Namballe,1986,6.3e-05
010119,Amazonas,San Isidro De Maino,1986,0.000214
060801,Cajamarca,Jaen,1986,0.013716
010513,Amazonas,Ocumal,1986,3.9e-05
220912,San Martin,San Antonio,1986,0.002179
220903,San Martin,Cacatachi,1986,0.008773
120602,Junin,Coviriali,1986,0.001626
120304,Junin,San Luis De Shuaro,1986,0.000913
120601,Junin,Satipo,1986,0.003613
010203,Amazonas,Copallin,1986,0.001961
010112,Amazonas,Magdalena,1986,0.001037
220102,San Martin,Calzada,1986,0.012447
060805,Cajamarca,Huabal,1986,0.001983
010610,Amazonas,Santa Rosa,1986,0.002637
220503,San Martin,Barranquita,1986,0.000245
220801,San Martin,Rioja,1986,0.022286
220703,San Martin,Caspisapa,1986,0.007041
080904,Cusco,Maranura,1986,0.002564
010117,Amazonas,Quinjalca,1986,0.0
250303,Ucayali,Curimana,1986,5e-05
010308,Amazonas,Recta,1986,0.0
010115,Amazonas,Montevideo,1986,0.000166
010114,Amazonas,Molinopampa,1986,8e-06
010503,Amazonas,Cocabamba,1986,9.4e-05
060809,Cajamarca,Sallique,1986,0.000878
010120,Amazonas,Soloco,1986,8.3e-05
010521,Amazonas,Santo Tomas,1986,0.000849
100113,Huanuco,San Pablo De Pillao,1986,0.0
010602,Amazonas,Chirimoto,1986,0.000127
100603,Huanuco,Hermilio Valdizan,1986,0.0
010111,Amazonas,Levanto,1986,0.000166
010518,Amazonas,San Jeronimo,1986,4.7e-05
010609,Amazonas,Omia,1986,5.1e-05
100902,Huanuco,Codo Del Pozuzo,1986,4e-06
010113,Amazonas,Mariscal Castilla,1986,0.001194
220101,San Martin,Moyobamba,1986,0.00237
010310,Amazonas,Shipasbamba,1986,0.000504
100103,Huanuco,Chinchao,1986,0.00023
010311,Amazonas,Valera,1986,0.000524
060907,Cajamarca,Tabaconas,1986,9.4e-05
160112,Loreto,Belen,1986,0.004729
200307,Piura,Sondor,1986,0.000874
220803,San Martin,Elias Soplin Vargas,1986,0.004847
010506,Amazonas,Inguilpata,1986,0.0
220506,San Martin,Pinto Recodo,1986,0.000389
120303,Junin,Pichanaqui,1986,0.002583
010202,Amazonas,Aramango,1986,0.00021
010606,Amazonas,Longar,1986,0.00107
160101,Loreto,Iquitos,1986,0.029832
010507,Amazonas,Longuita,1986,0.000333
221001,San Martin,Tocache,1986,0.005421
010511,Amazonas,Maria,1986,0.0
080901,Cusco,Santa Ana,1986,0.008882
120302,Junin,Perene,1986,0.003023
050409,Ayacucho,Canayre,1986,0.000331
221002,San Martin,Nuevo Progreso,1986,0.001593
200303,Piura,El Carmen De La Frontera,1986,0.000132
100609,Huanuco,Pueblo Nuevo,1986,0.000199
080903,Cusco,Huayopata,1986,0.000978
010604,Amazonas,Huambo,1986,0.002564
100505,Huanuco,Jircan,1986,0.0
010512,Amazonas,Ocalli,1986,0.00061
010101,Amazonas,Chachapoyas,1986,0.019956
060903,Cajamarca,Huarango,1986,0.000374
010116,Amazonas,Olleros,1986,0.0
010605,Amazonas,Limabamba,1986,0.000133
100804,Huanuco,Umari,1986,0.0
220504,San Martin,Caynarachi,1986,0.000517
080905,Cusco,Ocobamba,1986,0.000314
010517,Amazonas,San Francisco Del Yeso,1986,6.8e-05
120609,Junin,Vizcatán Del Ene,1986,3.3e-05
060807,Cajamarca,Pomahuaca,1986,0.000487
010304,Amazonas,Corosha,1986,0.0
221005,San Martin,Uchiza,1986,0.003921
220807,San Martin,San Fernando,1986,0.000888
050512,Ayacucho,Union Progreso,1986,0.002988
060804,Cajamarca,Colasay,1986,0.000487
160503,Loreto,Capelo,1986,0.000368
220910,San Martin,Morales,1986,0.041033
120604,Junin,Mazamari,1986,0.00117
120603,Junin,Llaylla,1986,0.000162
010520,Amazonas,Santa Catalina,1986,3.8e-05
010603,Amazonas,Cochamal,1986,7.4e-05
120209,Junin,Mariscal Castilla,1986,0.003566
010601,Amazonas,San Nicolas,1986,0.006838
010519,Amazonas,San Juan De Lopecancha,1986,0.0
160211,Loreto,Teniente Cesar Lopez Rojas,1986,9.3e-05
080408,Cusco,Yanatile,1986,0.000544
050408,Ayacucho,Llochegua,1986,0.000359
100507,Huanuco,Monzon,1986,0.000554
081304,Cusco,Machupicchu,1986,0.000451
220909,San Martin,La Banda De Shilcayo,1986,0.009809
220103,San Martin,Habana,1986,0.011552
100606,Huanuco,Mariano Damaso Beraun,1986,0.00048
010508,Amazonas,Lonya Chico,1986,0.001983
170102,Madre De Dios,Inambari,1986,7.3e-05
050502,Ayacucho,Anco,1986,0.000239
010523,Amazonas,Trita,1986,0.008206
010516,Amazonas,San Cristobal,1986,0.000701
080918,Cusco,Union Ashaninka,1986,0.0
221006,San Martin,Santa Lucia,1986,0.001708
100702,Huanuco,Cholon,1986,0.000128
211205,Puno,Phara,1986,1.6e-05
170204,Madre De Dios,Huepetuhe,1986,6e-06
010302,Amazonas,Chisquilla,1986,0.0
050507,Ayacucho,Santa Rosa,1986,0.000982
220804,San Martin,Nueva Cajamarca,1986,0.012558
220809,San Martin,Yuracyacu,1986,0.008828
160603,Loreto,Padre Marquez,1986,7.1e-05
010522,Amazonas,Tingo,1986,0.001011
080906,Cusco,Quellouno,1986,0.000401
010301,Amazonas,Jumbilla,1986,0.000179
080917,Cusco,Manitea,1986,0.000239
250305,Ucayali,Alexander Von Humboldt,1987,0.003586
220509,San Martin,Shanao,1987,0.003394
250304,Ucayali,Neshuya,1987,0.001324
220501,San Martin,Lamas,1987,0.018536
220902,San Martin,Alberto Leveau,1987,0.002505
250102,Ucayali,Campoverde,1987,0.002458
220702,San Martin,Buenos Aires,1987,0.002571
220502,San Martin,Alonso De Alvarado,1987,0.002004
220404,San Martin,Piscoyacu,1987,0.002015
220708,San Martin,Shamboyacu,1987,0.000382
220204,San Martin,Huallaga,1987,0.000889
220605,San Martin,Pajarillo,1987,0.000824
010703,Amazonas,Cumba,1987,0.001348
220704,San Martin,Pilluana,1987,0.008726
220104,San Martin,Jepelacio,1987,0.004147
220505,San Martin,Cuñumbuqui,1987,0.003932
220507,San Martin,Rumisapa,1987,0.009674
220913,San Martin,Sauce,1987,0.003831
010608,Amazonas,Milpuc,1987,0.000248
220405,San Martin,Sacanche,1987,0.001849
220709,San Martin,Tingo De Ponasa,1987,0.002477
220304,San Martin,Santa Rosa,1987,0.00124
100903,Huanuco,Honoria,1987,0.00025
220203,San Martin,Bajo Biavo,1987,0.001266
220710,San Martin,Tres Unidos,1987,0.000812
220510,San Martin,Tabalosos,1987,0.00296
100904,Huanuco,Tournavista,1987,0.000234
010701,Amazonas,Bagua Grande,1987,0.010705
220701,San Martin,Picota,1987,0.012723
220403,San Martin,El Eslabon,1987,0.001951
250105,Ucayali,Yarinacocha,1987,0.013411
220914,San Martin,Shapaja,1987,0.001345
010707,Amazonas,Yamon,1987,0.00069
010705,Amazonas,Jamalca,1987,0.000365
220205,San Martin,San Pablo,1987,0.003339
220705,San Martin,Pucacaca,1987,0.009003
220601,San Martin,Juanjui,1987,0.007156
100905,Huanuco,Yuyapichis,1987,7.6e-05
100608,Huanuco,Castillo Grande,1987,0.009992
220302,San Martin,Agua Blanca,1987,0.001966
250306,Ucayali,Huipoca,1987,0.000256
010611,Amazonas,Totora,1987,0.002469
010706,Amazonas,Lonya Grande,1987,0.000439
220706,San Martin,San Cristobal,1987,0.008559
010303,Amazonas,Churuja,1987,0.000811
220301,San Martin,San Jose De Sisa,1987,0.00315
010204,Amazonas,El Parco,1987,0.006267
010306,Amazonas,Florida,1987,0.001094
220303,San Martin,San Martin,1987,0.000292
220106,San Martin,Yantalo,1987,0.006503
220305,San Martin,Shatoja,1987,0.00179
010104,Amazonas,Cheto,1987,7.6e-05
160201,Loreto,Yurimaguas,1987,0.002818
060901,Cajamarca,San Ignacio,1987,0.003566
220511,San Martin,Zapatero,1987,0.002236
060811,Cajamarca,San Jose Del Alto,1987,0.000422
010206,Amazonas,La Peca,1987,0.002114
220401,San Martin,Saposoa,1987,0.001595
060902,Cajamarca,Chirinos,1987,0.002357
220908,San Martin,Juan Guerra,1987,0.005592
060904,Cajamarca,La Coipa,1987,0.001565
220808,San Martin,Yorongos,1987,0.004523
120607,Junin,Rio Negro,1987,0.001358
060812,Cajamarca,Santa Rosa,1987,0.000819
250106,Ucayali,Nueva Requena,1987,0.000238
220802,San Martin,Awajun,1987,0.000309
250302,Ucayali,Irazola,1987,0.0002
010109,Amazonas,La Jalca,1987,0.002121
220906,San Martin,El Porvenir,1987,0.000525
220707,San Martin,San Hilarion,1987,0.012223
220806,San Martin,Posic,1987,0.005903
220406,San Martin,Tingo De Saposoa,1987,0.004424
100901,Huanuco,Puerto Inca,1987,0.00011
010105,Amazonas,Chiliquin,1987,0.0
220105,San Martin,Soritor,1987,0.004317
220201,San Martin,Bellavista,1987,0.015903
060803,Cajamarca,Chontali,1987,0.000296
100605,Huanuco,Luyando,1987,0.005924
010307,Amazonas,Jazan,1987,0.004943
010502,Amazonas,Camporredondo,1987,0.001036
010515,Amazonas,Providencia,1987,0.000389
010102,Amazonas,Asuncion,1987,0.0
010510,Amazonas,Luya Viejo,1987,0.000105
100601,Huanuco,Rupa-Rupa,1987,0.01036
010514,Amazonas,Pisuquia,1987,2.1e-05
060810,Cajamarca,San Felipe,1987,0.002015
010305,Amazonas,Cuispes,1987,0.000166
060905,Cajamarca,Namballe,1987,0.000144
010119,Amazonas,San Isidro De Maino,1987,0.000725
060801,Cajamarca,Jaen,1987,0.014931
010513,Amazonas,Ocumal,1987,0.000161
220912,San Martin,San Antonio,1987,0.003155
220903,San Martin,Cacatachi,1987,0.012517
120602,Junin,Coviriali,1987,0.001626
120304,Junin,San Luis De Shuaro,1987,0.000913
120601,Junin,Satipo,1987,0.00361
010203,Amazonas,Copallin,1987,0.002365
010112,Amazonas,Magdalena,1987,0.001365
220102,San Martin,Calzada,1987,0.013644
060805,Cajamarca,Huabal,1987,0.002339
010610,Amazonas,Santa Rosa,1987,0.002988
220503,San Martin,Barranquita,1987,0.000245
220801,San Martin,Rioja,1987,0.024362
220703,San Martin,Caspisapa,1987,0.009119
080904,Cusco,Maranura,1987,0.002569
010117,Amazonas,Quinjalca,1987,0.0
250303,Ucayali,Curimana,1987,5.6e-05
010308,Amazonas,Recta,1987,0.0
010115,Amazonas,Montevideo,1987,0.00065
010114,Amazonas,Molinopampa,1987,6.5e-05
010503,Amazonas,Cocabamba,1987,9.9e-05
060809,Cajamarca,Sallique,1987,0.000941
010120,Amazonas,Soloco,1987,0.000262
010521,Amazonas,Santo Tomas,1987,0.001778
100113,Huanuco,San Pablo De Pillao,1987,0.0
010602,Amazonas,Chirimoto,1987,0.000133
100603,Huanuco,Hermilio Valdizan,1987,1.9e-05
010111,Amazonas,Levanto,1987,0.000392
010518,Amazonas,San Jeronimo,1987,9.4e-05
010609,Amazonas,Omia,1987,6.7e-05
100902,Huanuco,Codo Del Pozuzo,1987,4e-06
010113,Amazonas,Mariscal Castilla,1987,0.001386
220101,San Martin,Moyobamba,1987,0.002688
010310,Amazonas,Shipasbamba,1987,0.000639
100103,Huanuco,Chinchao,1987,0.000313
010311,Amazonas,Valera,1987,0.00073
060907,Cajamarca,Tabaconas,1987,0.000161
160112,Loreto,Belen,1987,0.0048
200307,Piura,Sondor,1987,0.000911
220803,San Martin,Elias Soplin Vargas,1987,0.005356
010506,Amazonas,Inguilpata,1987,0.000315
220506,San Martin,Pinto Recodo,1987,0.000449
120303,Junin,Pichanaqui,1987,0.002585
010202,Amazonas,Aramango,1987,0.000219
010606,Amazonas,Longar,1987,0.001222
160101,Loreto,Iquitos,1987,0.030034
010507,Amazonas,Longuita,1987,0.000364
221001,San Martin,Tocache,1987,0.005751
010511,Amazonas,Maria,1987,9.1e-05
080901,Cusco,Santa Ana,1987,0.009277
120302,Junin,Perene,1987,0.003058
050409,Ayacucho,Canayre,1987,0.000412
221002,San Martin,Nuevo Progreso,1987,0.001619
200303,Piura,El Carmen De La Frontera,1987,0.000144
100609,Huanuco,Pueblo Nuevo,1987,0.000234
080903,Cusco,Huayopata,1987,0.001042
010604,Amazonas,Huambo,1987,0.002782
100505,Huanuco,Jircan,1987,0.0
010512,Amazonas,Ocalli,1987,0.000683
010101,Amazonas,Chachapoyas,1987,0.026742
060903,Cajamarca,Huarango,1987,0.000399
010116,Amazonas,Olleros,1987,0.0
010605,Amazonas,Limabamba,1987,0.000165
100804,Huanuco,Umari,1987,0.0
220504,San Martin,Caynarachi,1987,0.000683
080905,Cusco,Ocobamba,1987,0.000314
010517,Amazonas,San Francisco Del Yeso,1987,0.000205
120609,Junin,Vizcatán Del Ene,1987,3.3e-05
060807,Cajamarca,Pomahuaca,1987,0.000507
010304,Amazonas,Corosha,1987,0.0
221005,San Martin,Uchiza,1987,0.004047
220807,San Martin,San Fernando,1987,0.001313
050512,Ayacucho,Union Progreso,1987,0.002675
060804,Cajamarca,Colasay,1987,0.000597
160503,Loreto,Capelo,1987,0.000377
220910,San Martin,Morales,1987,0.052847
120604,Junin,Mazamari,1987,0.00117
120603,Junin,Llaylla,1987,0.000162
010520,Amazonas,Santa Catalina,1987,4.9e-05
010603,Amazonas,Cochamal,1987,0.000182
120209,Junin,Mariscal Castilla,1987,0.00383
010601,Amazonas,San Nicolas,1987,0.007552
010519,Amazonas,San Juan De Lopecancha,1987,1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,1987,9.9e-05
080408,Cusco,Yanatile,1987,0.000577
050408,Ayacucho,Llochegua,1987,0.000435
100507,Huanuco,Monzon,1987,0.000628
081304,Cusco,Machupicchu,1987,0.000473
220909,San Martin,La Banda De Shilcayo,1987,0.012654
220103,San Martin,Habana,1987,0.01296
100606,Huanuco,Mariano Damaso Beraun,1987,0.000586
010508,Amazonas,Lonya Chico,1987,0.002827
170102,Madre De Dios,Inambari,1987,9.6e-05
050502,Ayacucho,Anco,1987,0.000263
010523,Amazonas,Trita,1987,0.008524
010516,Amazonas,San Cristobal,1987,0.000726
080918,Cusco,Union Ashaninka,1987,0.0
221006,San Martin,Santa Lucia,1987,0.001728
100702,Huanuco,Cholon,1987,0.00013
211205,Puno,Phara,1987,1.6e-05
170204,Madre De Dios,Huepetuhe,1987,2.1e-05
010302,Amazonas,Chisquilla,1987,0.0
050507,Ayacucho,Santa Rosa,1987,0.001087
220804,San Martin,Nueva Cajamarca,1987,0.014765
220809,San Martin,Yuracyacu,1987,0.009359
160603,Loreto,Padre Marquez,1987,7.6e-05
010522,Amazonas,Tingo,1987,0.001256
080906,Cusco,Quellouno,1987,0.000401
010301,Amazonas,Jumbilla,1987,0.000521
080917,Cusco,Manitea,1987,0.000263
250305,Ucayali,Alexander Von Humboldt,1988,0.00356
220509,San Martin,Shanao,1988,0.003467
250304,Ucayali,Neshuya,1988,0.001452
220501,San Martin,Lamas,1988,0.019099
220902,San Martin,Alberto Leveau,1988,0.002522
250102,Ucayali,Campoverde,1988,0.002557
220702,San Martin,Buenos Aires,1988,0.002645
220502,San Martin,Alonso De Alvarado,1988,0.002109
220404,San Martin,Piscoyacu,1988,0.002217
220708,San Martin,Shamboyacu,1988,0.000389
220204,San Martin,Huallaga,1988,0.001
220605,San Martin,Pajarillo,1988,0.001074
010703,Amazonas,Cumba,1988,0.001345
220704,San Martin,Pilluana,1988,0.008739
220104,San Martin,Jepelacio,1988,0.004221
220505,San Martin,Cuñumbuqui,1988,0.004264
220507,San Martin,Rumisapa,1988,0.01069
220913,San Martin,Sauce,1988,0.003892
010608,Amazonas,Milpuc,1988,0.00029
220405,San Martin,Sacanche,1988,0.002173
220709,San Martin,Tingo De Ponasa,1988,0.002588
220304,San Martin,Santa Rosa,1988,0.001422
100903,Huanuco,Honoria,1988,0.000258
220203,San Martin,Bajo Biavo,1988,0.001336
220710,San Martin,Tres Unidos,1988,0.000867
220510,San Martin,Tabalosos,1988,0.003066
100904,Huanuco,Tournavista,1988,0.000232
010701,Amazonas,Bagua Grande,1988,0.011014
220701,San Martin,Picota,1988,0.012947
220403,San Martin,El Eslabon,1988,0.002528
250105,Ucayali,Yarinacocha,1988,0.015466
220914,San Martin,Shapaja,1988,0.001416
010707,Amazonas,Yamon,1988,0.000684
010705,Amazonas,Jamalca,1988,0.000373
220205,San Martin,San Pablo,1988,0.00374
220705,San Martin,Pucacaca,1988,0.009362
220601,San Martin,Juanjui,1988,0.008281
100905,Huanuco,Yuyapichis,1988,7.6e-05
100608,Huanuco,Castillo Grande,1988,0.010178
220302,San Martin,Agua Blanca,1988,0.002071
250306,Ucayali,Huipoca,1988,0.000273
010611,Amazonas,Totora,1988,0.002514
010706,Amazonas,Lonya Grande,1988,0.000444
220706,San Martin,San Cristobal,1988,0.008884
010303,Amazonas,Churuja,1988,0.000699
220301,San Martin,San Jose De Sisa,1988,0.00372
010204,Amazonas,El Parco,1988,0.006365
010306,Amazonas,Florida,1988,0.001154
220303,San Martin,San Martin,1988,0.000295
220106,San Martin,Yantalo,1988,0.006464
220305,San Martin,Shatoja,1988,0.00179
010104,Amazonas,Cheto,1988,7.6e-05
160201,Loreto,Yurimaguas,1988,0.003084
060901,Cajamarca,San Ignacio,1988,0.003521
220511,San Martin,Zapatero,1988,0.002424
060811,Cajamarca,San Jose Del Alto,1988,0.000425
010206,Amazonas,La Peca,1988,0.002179
220401,San Martin,Saposoa,1988,0.001957
060902,Cajamarca,Chirinos,1988,0.002302
220908,San Martin,Juan Guerra,1988,0.005847
060904,Cajamarca,La Coipa,1988,0.001565
220808,San Martin,Yorongos,1988,0.004512
120607,Junin,Rio Negro,1988,0.001454
060812,Cajamarca,Santa Rosa,1988,0.00083
250106,Ucayali,Nueva Requena,1988,0.000242
220802,San Martin,Awajun,1988,0.000406
250302,Ucayali,Irazola,1988,0.000205
010109,Amazonas,La Jalca,1988,0.002157
220906,San Martin,El Porvenir,1988,0.000546
220707,San Martin,San Hilarion,1988,0.013272
220806,San Martin,Posic,1988,0.006698
220406,San Martin,Tingo De Saposoa,1988,0.004575
100901,Huanuco,Puerto Inca,1988,0.000108
010105,Amazonas,Chiliquin,1988,0.0
220105,San Martin,Soritor,1988,0.004424
220201,San Martin,Bellavista,1988,0.018271
060803,Cajamarca,Chontali,1988,0.000296
100605,Huanuco,Luyando,1988,0.005829
010307,Amazonas,Jazan,1988,0.005002
010502,Amazonas,Camporredondo,1988,0.001394
010515,Amazonas,Providencia,1988,0.000374
010102,Amazonas,Asuncion,1988,0.0
010510,Amazonas,Luya Viejo,1988,0.000118
100601,Huanuco,Rupa-Rupa,1988,0.010838
010514,Amazonas,Pisuquia,1988,2.1e-05
060810,Cajamarca,San Felipe,1988,0.002008
010305,Amazonas,Cuispes,1988,0.000267
060905,Cajamarca,Namballe,1988,0.000144
010119,Amazonas,San Isidro De Maino,1988,0.000815
060801,Cajamarca,Jaen,1988,0.015467
010513,Amazonas,Ocumal,1988,0.000164
220912,San Martin,San Antonio,1988,0.003144
220903,San Martin,Cacatachi,1988,0.017648
120602,Junin,Coviriali,1988,0.001716
120304,Junin,San Luis De Shuaro,1988,0.000913
120601,Junin,Satipo,1988,0.003833
010203,Amazonas,Copallin,1988,0.002491
010112,Amazonas,Magdalena,1988,0.001365
220102,San Martin,Calzada,1988,0.013683
060805,Cajamarca,Huabal,1988,0.002392
010610,Amazonas,Santa Rosa,1988,0.003032
220503,San Martin,Barranquita,1988,0.000248
220801,San Martin,Rioja,1988,0.026724
220703,San Martin,Caspisapa,1988,0.009411
080904,Cusco,Maranura,1988,0.002622
010117,Amazonas,Quinjalca,1988,0.0
250303,Ucayali,Curimana,1988,8.7e-05
010308,Amazonas,Recta,1988,0.0
010115,Amazonas,Montevideo,1988,0.00065
010114,Amazonas,Molinopampa,1988,7.1e-05
010503,Amazonas,Cocabamba,1988,9.9e-05
060809,Cajamarca,Sallique,1988,0.000934
010120,Amazonas,Soloco,1988,0.000262
010521,Amazonas,Santo Tomas,1988,0.001817
100113,Huanuco,San Pablo De Pillao,1988,0.0
010602,Amazonas,Chirimoto,1988,0.000133
100603,Huanuco,Hermilio Valdizan,1988,1.9e-05
010111,Amazonas,Levanto,1988,0.000451
010518,Amazonas,San Jeronimo,1988,9.8e-05
010609,Amazonas,Omia,1988,0.000118
100902,Huanuco,Codo Del Pozuzo,1988,5e-06
010113,Amazonas,Mariscal Castilla,1988,0.001397
220101,San Martin,Moyobamba,1988,0.0028
010310,Amazonas,Shipasbamba,1988,0.000646
100103,Huanuco,Chinchao,1988,0.000317
010311,Amazonas,Valera,1988,0.000832
060907,Cajamarca,Tabaconas,1988,0.000161
160112,Loreto,Belen,1988,0.004912
200307,Piura,Sondor,1988,0.000903
220803,San Martin,Elias Soplin Vargas,1988,0.005534
010506,Amazonas,Inguilpata,1988,0.000315
220506,San Martin,Pinto Recodo,1988,0.000481
120303,Junin,Pichanaqui,1988,0.002736
010202,Amazonas,Aramango,1988,0.000245
010606,Amazonas,Longar,1988,0.001265
160101,Loreto,Iquitos,1988,0.030471
010507,Amazonas,Longuita,1988,0.000364
221001,San Martin,Tocache,1988,0.005909
010511,Amazonas,Maria,1988,0.000152
080901,Cusco,Santa Ana,1988,0.009673
120302,Junin,Perene,1988,0.003293
050409,Ayacucho,Canayre,1988,0.000377
221002,San Martin,Nuevo Progreso,1988,0.001642
200303,Piura,El Carmen De La Frontera,1988,0.000144
100609,Huanuco,Pueblo Nuevo,1988,0.00024
080903,Cusco,Huayopata,1988,0.00111
010604,Amazonas,Huambo,1988,0.00277
100505,Huanuco,Jircan,1988,0.0
010512,Amazonas,Ocalli,1988,0.000698
010101,Amazonas,Chachapoyas,1988,0.027061
060903,Cajamarca,Huarango,1988,0.000401
010116,Amazonas,Olleros,1988,0.0
010605,Amazonas,Limabamba,1988,0.000175
100804,Huanuco,Umari,1988,0.0
220504,San Martin,Caynarachi,1988,0.000721
080905,Cusco,Ocobamba,1988,0.000316
010517,Amazonas,San Francisco Del Yeso,1988,0.00021
120609,Junin,Vizcatán Del Ene,1988,3.7e-05
060807,Cajamarca,Pomahuaca,1988,0.000517
010304,Amazonas,Corosha,1988,0.0
221005,San Martin,Uchiza,1988,0.004224
220807,San Martin,San Fernando,1988,0.001918
050512,Ayacucho,Union Progreso,1988,0.003032
060804,Cajamarca,Colasay,1988,0.000625
160503,Loreto,Capelo,1988,0.00037
220910,San Martin,Morales,1988,0.061067
120604,Junin,Mazamari,1988,0.0013
120603,Junin,Llaylla,1988,0.000227
010520,Amazonas,Santa Catalina,1988,4.9e-05
010603,Amazonas,Cochamal,1988,0.000197
120209,Junin,Mariscal Castilla,1988,0.003472
010601,Amazonas,San Nicolas,1988,0.007795
010519,Amazonas,San Juan De Lopecancha,1988,2.1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,1988,0.000133
080408,Cusco,Yanatile,1988,0.000584
050408,Ayacucho,Llochegua,1988,0.000533
