geocode,departamento,distrito,anio,pct_rios_lagos
221002,San Martin,Nuevo Progreso,1995,0.010977
200303,Piura,El Carmen De La Frontera,1995,0.00482
100609,Huanuco,Pueblo Nuevo,1995,0.012708
080903,Cusco,Huayopata,1995,0.005447
010604,Amazonas,Huambo,1995,3.4e-05
100505,Huanuco,Jircan,1995,0.002211
010512,Amazonas,Ocalli,1995,0.0
010101,Amazonas,Chachapoyas,1995,0.001799
060903,Cajamarca,Huarango,1995,0.003976
010116,Amazonas,Olleros,1995,0.00015
010605,Amazonas,Limabamba,1995,0.000442
100804,Huanuco,Umari,1995,0.000841
220504,San Martin,Caynarachi,1995,0.003968
080905,Cusco,Ocobamba,1995,0.004621
010517,Amazonas,San Francisco Del Yeso,1995,0.001432
120609,Junin,Vizcatán Del Ene,1995,0.015032
060807,Cajamarca,Pomahuaca,1995,0.001814
010304,Amazonas,Corosha,1995,0.003936
221005,San Martin,Uchiza,1995,0.007603
220807,San Martin,San Fernando,1995,0.034593
050512,Ayacucho,Union Progreso,1995,0.024502
060804,Cajamarca,Colasay,1995,0.003787
160503,Loreto,Capelo,1995,0.075808
220910,San Martin,Morales,1995,0.014951
120604,Junin,Mazamari,1995,0.009937
120603,Junin,Llaylla,1995,0.00114
010520,Amazonas,Santa Catalina,1995,0.0
010603,Amazonas,Cochamal,1995,0.0
120209,Junin,Mariscal Castilla,1995,0.008642
010601,Amazonas,San Nicolas,1995,0.010318
010519,Amazonas,San Juan De Lopecancha,1995,0.003377
160211,Loreto,Teniente Cesar Lopez Rojas,1995,0.02065
080408,Cusco,Yanatile,1995,0.005751
050408,Ayacucho,Llochegua,1995,0.009272
100507,Huanuco,Monzon,1995,0.005353
081304,Cusco,Machupicchu,1995,0.007633
220909,San Martin,La Banda De Shilcayo,1995,0.002952
220103,San Martin,Habana,1995,0.011939
100606,Huanuco,Mariano Damaso Beraun,1995,0.005342
010508,Amazonas,Lonya Chico,1995,0.000883
170102,Madre De Dios,Inambari,1995,0.02334
050502,Ayacucho,Anco,1995,0.004775
010523,Amazonas,Trita,1995,0.0
010516,Amazonas,San Cristobal,1995,0.001051
080918,Cusco,Union Ashaninka,1995,0.009101
221006,San Martin,Santa Lucia,1995,0.034705
100702,Huanuco,Cholon,1995,0.002997
211205,Puno,Phara,1995,0.002868
170204,Madre De Dios,Huepetuhe,1995,0.013192
010302,Amazonas,Chisquilla,1995,0.001495
050507,Ayacucho,Santa Rosa,1995,0.009345
220804,San Martin,Nueva Cajamarca,1995,0.006869
220809,San Martin,Yuracyacu,1995,0.035772
160603,Loreto,Padre Marquez,1995,0.0524
010522,Amazonas,Tingo,1995,0.00393
080906,Cusco,Quellouno,1995,0.006221
010301,Amazonas,Jumbilla,1995,0.000555
080917,Cusco,Manitea,1995,0.003541
250305,Ucayali,Alexander Von Humboldt,1996,1.3e-05
220509,San Martin,Shanao,1996,0.017041
250304,Ucayali,Neshuya,1996,0.000146
220501,San Martin,Lamas,1996,0.003652
220902,San Martin,Alberto Leveau,1996,0.011494
250102,Ucayali,Campoverde,1996,0.002618
220702,San Martin,Buenos Aires,1996,0.01576
220502,San Martin,Alonso De Alvarado,1996,0.000612
220404,San Martin,Piscoyacu,1996,0.007027
220708,San Martin,Shamboyacu,1996,0.0004
220204,San Martin,Huallaga,1996,0.002478
220605,San Martin,Pajarillo,1996,0.011477
010703,Amazonas,Cumba,1996,0.00718
220704,San Martin,Pilluana,1996,0.019907
220104,San Martin,Jepelacio,1996,0.003465
220505,San Martin,Cuñumbuqui,1996,0.010011
220507,San Martin,Rumisapa,1996,0.001497
220913,San Martin,Sauce,1996,0.054519
010608,Amazonas,Milpuc,1996,0.000228
220405,San Martin,Sacanche,1996,0.00889
220709,San Martin,Tingo De Ponasa,1996,0.000225
220304,San Martin,Santa Rosa,1996,0.002673
100903,Huanuco,Honoria,1996,0.027594
220203,San Martin,Bajo Biavo,1996,0.006929
220710,San Martin,Tres Unidos,1996,0.000268
220510,San Martin,Tabalosos,1996,0.006706
100904,Huanuco,Tournavista,1996,0.014425
010701,Amazonas,Bagua Grande,1996,0.002216
220701,San Martin,Picota,1996,0.040708
220403,San Martin,El Eslabon,1996,0.007391
250105,Ucayali,Yarinacocha,1996,0.067588
220914,San Martin,Shapaja,1996,0.018895
010707,Amazonas,Yamon,1996,0.003766
010705,Amazonas,Jamalca,1996,0.001497
220205,San Martin,San Pablo,1996,0.011095
220705,San Martin,Pucacaca,1996,0.027936
220601,San Martin,Juanjui,1996,0.026665
100905,Huanuco,Yuyapichis,1996,0.011919
100608,Huanuco,Castillo Grande,1996,0.025246
220302,San Martin,Agua Blanca,1996,0.001646
250306,Ucayali,Huipoca,1996,0.007146
010611,Amazonas,Totora,1996,0.001097
010706,Amazonas,Lonya Grande,1996,0.000466
220706,San Martin,San Cristobal,1996,0.046631
010303,Amazonas,Churuja,1996,0.006122
220301,San Martin,San Jose De Sisa,1996,0.002445
010204,Amazonas,El Parco,1996,0.0
010306,Amazonas,Florida,1996,0.019775
220303,San Martin,San Martin,1996,0.002336
220106,San Martin,Yantalo,1996,0.024478
220305,San Martin,Shatoja,1996,0.003724
010104,Amazonas,Cheto,1996,0.0
160201,Loreto,Yurimaguas,1996,0.027733
060901,Cajamarca,San Ignacio,1996,0.004273
220511,San Martin,Zapatero,1996,0.00304
060811,Cajamarca,San Jose Del Alto,1996,0.002166
010206,Amazonas,La Peca,1996,6e-06
220401,San Martin,Saposoa,1996,0.004831
060902,Cajamarca,Chirinos,1996,0.006721
220908,San Martin,Juan Guerra,1996,0.030559
060904,Cajamarca,La Coipa,1996,0.001606
220808,San Martin,Yorongos,1996,0.014864
120607,Junin,Rio Negro,1996,0.004558
060812,Cajamarca,Santa Rosa,1996,0.010788
250106,Ucayali,Nueva Requena,1996,0.024163
220802,San Martin,Awajun,1996,0.006418
250302,Ucayali,Irazola,1996,0.003672
010109,Amazonas,La Jalca,1996,0.001462
220906,San Martin,El Porvenir,1996,0.019623
220707,San Martin,San Hilarion,1996,0.030616
220806,San Martin,Posic,1996,0.020737
220406,San Martin,Tingo De Saposoa,1996,0.060856
100901,Huanuco,Puerto Inca,1996,0.015022
010105,Amazonas,Chiliquin,1996,0.0
220105,San Martin,Soritor,1996,0.005382
220201,San Martin,Bellavista,1996,0.02933
060803,Cajamarca,Chontali,1996,0.003709
100605,Huanuco,Luyando,1996,0.026556
010307,Amazonas,Jazan,1996,0.004039
010502,Amazonas,Camporredondo,1996,0.000634
010515,Amazonas,Providencia,1996,0.002855
010102,Amazonas,Asuncion,1996,0.0
010510,Amazonas,Luya Viejo,1996,5.3e-05
100601,Huanuco,Rupa-Rupa,1996,0.016247
010514,Amazonas,Pisuquia,1996,0.001485
060810,Cajamarca,San Felipe,1996,0.004026
010305,Amazonas,Cuispes,1996,0.000498
060905,Cajamarca,Namballe,1996,0.002196
010119,Amazonas,San Isidro De Maino,1996,0.0
060801,Cajamarca,Jaen,1996,0.002192
010513,Amazonas,Ocumal,1996,0.001263
220912,San Martin,San Antonio,1996,0.001952
220903,San Martin,Cacatachi,1996,0.009163
120602,Junin,Coviriali,1996,0.001842
120304,Junin,San Luis De Shuaro,1996,0.004518
120601,Junin,Satipo,1996,0.005737
010203,Amazonas,Copallin,1996,0.005971
010112,Amazonas,Magdalena,1996,0.001254
220102,San Martin,Calzada,1996,0.006254
060805,Cajamarca,Huabal,1996,0.0
010610,Amazonas,Santa Rosa,1996,4.4e-05
220503,San Martin,Barranquita,1996,0.005838
220801,San Martin,Rioja,1996,0.005251
220703,San Martin,Caspisapa,1996,0.023796
080904,Cusco,Maranura,1996,0.008109
010117,Amazonas,Quinjalca,1996,0.0
250303,Ucayali,Curimana,1996,0.012345
010308,Amazonas,Recta,1996,0.001269
010115,Amazonas,Montevideo,1996,0.000412
010114,Amazonas,Molinopampa,1996,0.000376
010503,Amazonas,Cocabamba,1996,0.001438
060809,Cajamarca,Sallique,1996,0.007459
010120,Amazonas,Soloco,1996,0.0
010521,Amazonas,Santo Tomas,1996,0.000672
100113,Huanuco,San Pablo De Pillao,1996,0.00197
010602,Amazonas,Chirimoto,1996,0.000497
100603,Huanuco,Hermilio Valdizan,1996,0.001705
010111,Amazonas,Levanto,1996,0.002673
010518,Amazonas,San Jeronimo,1996,0.001048
010609,Amazonas,Omia,1996,0.000126
100902,Huanuco,Codo Del Pozuzo,1996,0.006903
010113,Amazonas,Mariscal Castilla,1996,0.001532
220101,San Martin,Moyobamba,1996,0.004227
010310,Amazonas,Shipasbamba,1996,0.003626
100103,Huanuco,Chinchao,1996,0.002141
010311,Amazonas,Valera,1996,0.002382
060907,Cajamarca,Tabaconas,1996,0.001561
160112,Loreto,Belen,1996,0.114432
200307,Piura,Sondor,1996,0.00232
220803,San Martin,Elias Soplin Vargas,1996,0.000158
010506,Amazonas,Inguilpata,1996,0.00045
220506,San Martin,Pinto Recodo,1996,0.003057
120303,Junin,Pichanaqui,1996,0.005097
010202,Amazonas,Aramango,1996,0.006586
010606,Amazonas,Longar,1996,4.3e-05
160101,Loreto,Iquitos,1996,0.040614
010507,Amazonas,Longuita,1996,0.000288
221001,San Martin,Tocache,1996,0.016852
010511,Amazonas,Maria,1996,0.0
080901,Cusco,Santa Ana,1996,0.005933
120302,Junin,Perene,1996,0.004477
050409,Ayacucho,Canayre,1996,0.013785
221002,San Martin,Nuevo Progreso,1996,0.010152
200303,Piura,El Carmen De La Frontera,1996,0.00437
100609,Huanuco,Pueblo Nuevo,1996,0.010397
080903,Cusco,Huayopata,1996,0.00562
010604,Amazonas,Huambo,1996,3.4e-05
100505,Huanuco,Jircan,1996,0.001771
010512,Amazonas,Ocalli,1996,1e-05
010101,Amazonas,Chachapoyas,1996,0.001498
060903,Cajamarca,Huarango,1996,0.004062
010116,Amazonas,Olleros,1996,0.00015
010605,Amazonas,Limabamba,1996,0.000465
100804,Huanuco,Umari,1996,0.000667
220504,San Martin,Caynarachi,1996,0.004174
080905,Cusco,Ocobamba,1996,0.004675
010517,Amazonas,San Francisco Del Yeso,1996,0.001588
120609,Junin,Vizcatán Del Ene,1996,0.013153
060807,Cajamarca,Pomahuaca,1996,0.00218
010304,Amazonas,Corosha,1996,0.003922
221005,San Martin,Uchiza,1996,0.007859
220807,San Martin,San Fernando,1996,0.028326
050512,Ayacucho,Union Progreso,1996,0.021113
060804,Cajamarca,Colasay,1996,0.003521
160503,Loreto,Capelo,1996,0.075091
220910,San Martin,Morales,1996,0.011884
120604,Junin,Mazamari,1996,0.009947
120603,Junin,Llaylla,1996,0.001574
010520,Amazonas,Santa Catalina,1996,0.0
010603,Amazonas,Cochamal,1996,3.4e-05
120209,Junin,Mariscal Castilla,1996,0.008548
010601,Amazonas,San Nicolas,1996,0.012015
010519,Amazonas,San Juan De Lopecancha,1996,0.00347
160211,Loreto,Teniente Cesar Lopez Rojas,1996,0.02007
080408,Cusco,Yanatile,1996,0.006457
050408,Ayacucho,Llochegua,1996,0.00867
100507,Huanuco,Monzon,1996,0.004538
081304,Cusco,Machupicchu,1996,0.007587
220909,San Martin,La Banda De Shilcayo,1996,0.002725
220103,San Martin,Habana,1996,0.011358
100606,Huanuco,Mariano Damaso Beraun,1996,0.004863
010508,Amazonas,Lonya Chico,1996,0.001087
170102,Madre De Dios,Inambari,1996,0.023398
050502,Ayacucho,Anco,1996,0.004535
010523,Amazonas,Trita,1996,0.0
010516,Amazonas,San Cristobal,1996,0.001026
080918,Cusco,Union Ashaninka,1996,0.008393
221006,San Martin,Santa Lucia,1996,0.031572
100702,Huanuco,Cholon,1996,0.002859
211205,Puno,Phara,1996,0.003071
170204,Madre De Dios,Huepetuhe,1996,0.0115
010302,Amazonas,Chisquilla,1996,0.001605
050507,Ayacucho,Santa Rosa,1996,0.008379
220804,San Martin,Nueva Cajamarca,1996,0.002732
220809,San Martin,Yuracyacu,1996,0.028563
160603,Loreto,Padre Marquez,1996,0.050958
010522,Amazonas,Tingo,1996,0.0038
080906,Cusco,Quellouno,1996,0.00621
010301,Amazonas,Jumbilla,1996,0.000527
080917,Cusco,Manitea,1996,0.00296
250305,Ucayali,Alexander Von Humboldt,1997,0.000207
220509,San Martin,Shanao,1997,0.017406
250304,Ucayali,Neshuya,1997,6.5e-05
220501,San Martin,Lamas,1997,0.004105
220902,San Martin,Alberto Leveau,1997,0.011528
250102,Ucayali,Campoverde,1997,0.002654
220702,San Martin,Buenos Aires,1997,0.015387
220502,San Martin,Alonso De Alvarado,1997,0.00081
220404,San Martin,Piscoyacu,1997,0.006197
220708,San Martin,Shamboyacu,1997,0.000129
220204,San Martin,Huallaga,1997,0.002336
220605,San Martin,Pajarillo,1997,0.011665
010703,Amazonas,Cumba,1997,0.006905
220704,San Martin,Pilluana,1997,0.02066
220104,San Martin,Jepelacio,1997,0.003776
220505,San Martin,Cuñumbuqui,1997,0.010787
220507,San Martin,Rumisapa,1997,0.006173
220913,San Martin,Sauce,1997,0.05473
010608,Amazonas,Milpuc,1997,0.000269
220405,San Martin,Sacanche,1997,0.008379
220709,San Martin,Tingo De Ponasa,1997,0.000114
220304,San Martin,Santa Rosa,1997,0.002908
100903,Huanuco,Honoria,1997,0.025464
220203,San Martin,Bajo Biavo,1997,0.00688
220710,San Martin,Tres Unidos,1997,0.00022
220510,San Martin,Tabalosos,1997,0.007413
100904,Huanuco,Tournavista,1997,0.01324
010701,Amazonas,Bagua Grande,1997,0.002662
220701,San Martin,Picota,1997,0.040398
220403,San Martin,El Eslabon,1997,0.00717
250105,Ucayali,Yarinacocha,1997,0.059575
220914,San Martin,Shapaja,1997,0.01993
010707,Amazonas,Yamon,1997,0.003838
010705,Amazonas,Jamalca,1997,0.00168
220205,San Martin,San Pablo,1997,0.005332
220705,San Martin,Pucacaca,1997,0.026851
220601,San Martin,Juanjui,1997,0.026831
100905,Huanuco,Yuyapichis,1997,0.011361
100608,Huanuco,Castillo Grande,1997,0.02424
220302,San Martin,Agua Blanca,1997,0.002047
250306,Ucayali,Huipoca,1997,0.00744
010611,Amazonas,Totora,1997,0.001097
010706,Amazonas,Lonya Grande,1997,0.000486
220706,San Martin,San Cristobal,1997,0.060414
010303,Amazonas,Churuja,1997,0.006681
220301,San Martin,San Jose De Sisa,1997,0.002413
010204,Amazonas,El Parco,1997,0.0
010306,Amazonas,Florida,1997,0.020132
220303,San Martin,San Martin,1997,0.002087
220106,San Martin,Yantalo,1997,0.03038
220305,San Martin,Shatoja,1997,0.003366
010104,Amazonas,Cheto,1997,0.0
160201,Loreto,Yurimaguas,1997,0.030773
060901,Cajamarca,San Ignacio,1997,0.003866
220511,San Martin,Zapatero,1997,0.003193
060811,Cajamarca,San Jose Del Alto,1997,0.001622
010206,Amazonas,La Peca,1997,6e-06
220401,San Martin,Saposoa,1997,0.004445
060902,Cajamarca,Chirinos,1997,0.007139
220908,San Martin,Juan Guerra,1997,0.031474
060904,Cajamarca,La Coipa,1997,0.001336
220808,San Martin,Yorongos,1997,0.018213
120607,Junin,Rio Negro,1997,0.00384
060812,Cajamarca,Santa Rosa,1997,0.011627
250106,Ucayali,Nueva Requena,1997,0.022537
220802,San Martin,Awajun,1997,0.008551
250302,Ucayali,Irazola,1997,0.004363
010109,Amazonas,La Jalca,1997,0.001125
220906,San Martin,El Porvenir,1997,0.02013
220707,San Martin,San Hilarion,1997,0.030446
220806,San Martin,Posic,1997,0.026826
220406,San Martin,Tingo De Saposoa,1997,0.060989
100901,Huanuco,Puerto Inca,1997,0.014256
010105,Amazonas,Chiliquin,1997,0.0
220105,San Martin,Soritor,1997,0.005478
220201,San Martin,Bellavista,1997,0.040022
060803,Cajamarca,Chontali,1997,0.003274
100605,Huanuco,Luyando,1997,0.022762
010307,Amazonas,Jazan,1997,0.00344
010502,Amazonas,Camporredondo,1997,0.000638
010515,Amazonas,Providencia,1997,0.002871
010102,Amazonas,Asuncion,1997,0.0
010510,Amazonas,Luya Viejo,1997,5.3e-05
100601,Huanuco,Rupa-Rupa,1997,0.01748
010514,Amazonas,Pisuquia,1997,0.001507
060810,Cajamarca,San Felipe,1997,0.004606
010305,Amazonas,Cuispes,1997,0.000498
060905,Cajamarca,Namballe,1997,0.00206
010119,Amazonas,San Isidro De Maino,1997,0.0
060801,Cajamarca,Jaen,1997,0.002282
010513,Amazonas,Ocumal,1997,0.001266
220912,San Martin,San Antonio,1997,0.002134
220903,San Martin,Cacatachi,1997,0.021239
120602,Junin,Coviriali,1997,0.001105
120304,Junin,San Luis De Shuaro,1997,0.003217
120601,Junin,Satipo,1997,0.004977
010203,Amazonas,Copallin,1997,0.005873
010112,Amazonas,Magdalena,1997,0.001063
220102,San Martin,Calzada,1997,0.034595
060805,Cajamarca,Huabal,1997,0.0
010610,Amazonas,Santa Rosa,1997,0.0
220503,San Martin,Barranquita,1997,0.005027
220801,San Martin,Rioja,1997,0.006507
220703,San Martin,Caspisapa,1997,0.034691
080904,Cusco,Maranura,1997,0.009783
010117,Amazonas,Quinjalca,1997,0.0
250303,Ucayali,Curimana,1997,0.01347
010308,Amazonas,Recta,1997,0.000761
010115,Amazonas,Montevideo,1997,0.000376
010114,Amazonas,Molinopampa,1997,0.000392
010503,Amazonas,Cocabamba,1997,0.001503
060809,Cajamarca,Sallique,1997,0.006912
010120,Amazonas,Soloco,1997,0.0
010521,Amazonas,Santo Tomas,1997,0.000523
100113,Huanuco,San Pablo De Pillao,1997,0.002008
010602,Amazonas,Chirimoto,1997,0.000462
100603,Huanuco,Hermilio Valdizan,1997,0.002048
010111,Amazonas,Levanto,1997,0.002341
010518,Amazonas,San Jeronimo,1997,0.000899
010609,Amazonas,Omia,1997,8e-06
100902,Huanuco,Codo Del Pozuzo,1997,0.006636
010113,Amazonas,Mariscal Castilla,1997,0.001284
220101,San Martin,Moyobamba,1997,0.004839
010310,Amazonas,Shipasbamba,1997,0.003456
100103,Huanuco,Chinchao,1997,0.002269
010311,Amazonas,Valera,1997,0.002724
060907,Cajamarca,Tabaconas,1997,0.001403
160112,Loreto,Belen,1997,0.114423
200307,Piura,Sondor,1997,0.002263
220803,San Martin,Elias Soplin Vargas,1997,0.002872
010506,Amazonas,Inguilpata,1997,0.00045
220506,San Martin,Pinto Recodo,1997,0.003254
120303,Junin,Pichanaqui,1997,0.004418
010202,Amazonas,Aramango,1997,0.005844
010606,Amazonas,Longar,1997,2.2e-05
160101,Loreto,Iquitos,1997,0.035589
010507,Amazonas,Longuita,1997,0.000288
221001,San Martin,Tocache,1997,0.017563
010511,Amazonas,Maria,1997,0.0
080901,Cusco,Santa Ana,1997,0.006635
120302,Junin,Perene,1997,0.004075
050409,Ayacucho,Canayre,1997,0.01461
221002,San Martin,Nuevo Progreso,1997,0.010186
200303,Piura,El Carmen De La Frontera,1997,0.004252
100609,Huanuco,Pueblo Nuevo,1997,0.011023
080903,Cusco,Huayopata,1997,0.005779
010604,Amazonas,Huambo,1997,0.0
100505,Huanuco,Jircan,1997,0.001805
010512,Amazonas,Ocalli,1997,1e-05
010101,Amazonas,Chachapoyas,1997,0.001637
060903,Cajamarca,Huarango,1997,0.004018
010116,Amazonas,Olleros,1997,0.00015
010605,Amazonas,Limabamba,1997,0.000379
100804,Huanuco,Umari,1997,0.000791
220504,San Martin,Caynarachi,1997,0.004035
080905,Cusco,Ocobamba,1997,0.004431
010517,Amazonas,San Francisco Del Yeso,1997,0.00154
120609,Junin,Vizcatán Del Ene,1997,0.013324
060807,Cajamarca,Pomahuaca,1997,0.001858
010304,Amazonas,Corosha,1997,0.003936
221005,San Martin,Uchiza,1997,0.007696
220807,San Martin,San Fernando,1997,0.042096
050512,Ayacucho,Union Progreso,1997,0.020779
060804,Cajamarca,Colasay,1997,0.002326
160503,Loreto,Capelo,1997,0.080315
220910,San Martin,Morales,1997,0.023593
120604,Junin,Mazamari,1997,0.009029
120603,Junin,Llaylla,1997,0.001225
010520,Amazonas,Santa Catalina,1997,0.0
010603,Amazonas,Cochamal,1997,0.0
120209,Junin,Mariscal Castilla,1997,0.005901
010601,Amazonas,San Nicolas,1997,0.007934
010519,Amazonas,San Juan De Lopecancha,1997,0.002862
160211,Loreto,Teniente Cesar Lopez Rojas,1997,0.021213
080408,Cusco,Yanatile,1997,0.007173
050408,Ayacucho,Llochegua,1997,0.009389
100507,Huanuco,Monzon,1997,0.00477
081304,Cusco,Machupicchu,1997,0.008327
220909,San Martin,La Banda De Shilcayo,1997,0.003608
220103,San Martin,Habana,1997,0.065756
100606,Huanuco,Mariano Damaso Beraun,1997,0.00504
010508,Amazonas,Lonya Chico,1997,0.001074
170102,Madre De Dios,Inambari,1997,0.024709
050502,Ayacucho,Anco,1997,0.00444
010523,Amazonas,Trita,1997,0.0
010516,Amazonas,San Cristobal,1997,0.001126
080918,Cusco,Union Ashaninka,1997,0.010703
221006,San Martin,Santa Lucia,1997,0.032608
100702,Huanuco,Cholon,1997,0.002931
211205,Puno,Phara,1997,0.003338
170204,Madre De Dios,Huepetuhe,1997,0.012675
010302,Amazonas,Chisquilla,1997,0.001253
050507,Ayacucho,Santa Rosa,1997,0.008379
220804,San Martin,Nueva Cajamarca,1997,0.007369
220809,San Martin,Yuracyacu,1997,0.070769
160603,Loreto,Padre Marquez,1997,0.044376
010522,Amazonas,Tingo,1997,0.00371
080906,Cusco,Quellouno,1997,0.006151
010301,Amazonas,Jumbilla,1997,0.000589
080917,Cusco,Manitea,1997,0.002942
250305,Ucayali,Alexander Von Humboldt,1998,0.000116
220509,San Martin,Shanao,1998,0.016311
250304,Ucayali,Neshuya,1998,7.8e-05
220501,San Martin,Lamas,1998,0.00381
220902,San Martin,Alberto Leveau,1998,0.010533
250102,Ucayali,Campoverde,1998,0.002648
220702,San Martin,Buenos Aires,1998,0.014648
220502,San Martin,Alonso De Alvarado,1998,0.000795
220404,San Martin,Piscoyacu,1998,0.006528
220708,San Martin,Shamboyacu,1998,0.000131
220204,San Martin,Huallaga,1998,0.002176
220605,San Martin,Pajarillo,1998,0.011509
010703,Amazonas,Cumba,1998,0.006272
220704,San Martin,Pilluana,1998,0.020453
220104,San Martin,Jepelacio,1998,0.003624
220505,San Martin,Cuñumbuqui,1998,0.010362
220507,San Martin,Rumisapa,1998,0.002833
220913,San Martin,Sauce,1998,0.054836
010608,Amazonas,Milpuc,1998,0.000496
220405,San Martin,Sacanche,1998,0.008582
220709,San Martin,Tingo De Ponasa,1998,0.000122
220304,San Martin,Santa Rosa,1998,0.002423
100903,Huanuco,Honoria,1998,0.02551
220203,San Martin,Bajo Biavo,1998,0.007318
220710,San Martin,Tres Unidos,1998,0.000244
220510,San Martin,Tabalosos,1998,0.007008
100904,Huanuco,Tournavista,1998,0.013094
010701,Amazonas,Bagua Grande,1998,0.002231
220701,San Martin,Picota,1998,0.042558
220403,San Martin,El Eslabon,1998,0.007134
250105,Ucayali,Yarinacocha,1998,0.058306
220914,San Martin,Shapaja,1998,0.017827
010707,Amazonas,Yamon,1998,0.003589
010705,Amazonas,Jamalca,1998,0.001459
220205,San Martin,San Pablo,1998,0.00764
220705,San Martin,Pucacaca,1998,0.027096
220601,San Martin,Juanjui,1998,0.025866
100905,Huanuco,Yuyapichis,1998,0.011582
100608,Huanuco,Castillo Grande,1998,0.029612
220302,San Martin,Agua Blanca,1998,0.002583
250306,Ucayali,Huipoca,1998,0.007642
010611,Amazonas,Totora,1998,0.003429
010706,Amazonas,Lonya Grande,1998,0.000391
220706,San Martin,San Cristobal,1998,0.049759
010303,Amazonas,Churuja,1998,0.007827
220301,San Martin,San Jose De Sisa,1998,0.002951
010204,Amazonas,El Parco,1998,0.0
010306,Amazonas,Florida,1998,0.02008
220303,San Martin,San Martin,1998,0.002412
220106,San Martin,Yantalo,1998,0.026164
220305,San Martin,Shatoja,1998,0.00477
010104,Amazonas,Cheto,1998,0.0
160201,Loreto,Yurimaguas,1998,0.025678
060901,Cajamarca,San Ignacio,1998,0.004076
220511,San Martin,Zapatero,1998,0.002969
060811,Cajamarca,San Jose Del Alto,1998,0.002021
010206,Amazonas,La Peca,1998,0.0
220401,San Martin,Saposoa,1998,0.004509
060902,Cajamarca,Chirinos,1998,0.006653
220908,San Martin,Juan Guerra,1998,0.030305
060904,Cajamarca,La Coipa,1998,0.001446
220808,San Martin,Yorongos,1998,0.018561
120607,Junin,Rio Negro,1998,0.004104
060812,Cajamarca,Santa Rosa,1998,0.009955
250106,Ucayali,Nueva Requena,1998,0.022538
220802,San Martin,Awajun,1998,0.009668
250302,Ucayali,Irazola,1998,0.00445
010109,Amazonas,La Jalca,1998,0.001225
220906,San Martin,El Porvenir,1998,0.019121
220707,San Martin,San Hilarion,1998,0.040884
220806,San Martin,Posic,1998,0.026387
220406,San Martin,Tingo De Saposoa,1998,0.060497
100901,Huanuco,Puerto Inca,1998,0.01413
010105,Amazonas,Chiliquin,1998,0.0
220105,San Martin,Soritor,1998,0.005411
220201,San Martin,Bellavista,1998,0.031687
060803,Cajamarca,Chontali,1998,0.003413
100605,Huanuco,Luyando,1998,0.033343
010307,Amazonas,Jazan,1998,0.003757
010502,Amazonas,Camporredondo,1998,0.000719
010515,Amazonas,Providencia,1998,0.002382
010102,Amazonas,Asuncion,1998,0.0
010510,Amazonas,Luya Viejo,1998,5.3e-05
100601,Huanuco,Rupa-Rupa,1998,0.019881
010514,Amazonas,Pisuquia,1998,0.001262
060810,Cajamarca,San Felipe,1998,0.002723
010305,Amazonas,Cuispes,1998,5.5e-05
060905,Cajamarca,Namballe,1998,0.00199
010119,Amazonas,San Isidro De Maino,1998,0.0
060801,Cajamarca,Jaen,1998,0.001957
010513,Amazonas,Ocumal,1998,0.001046
220912,San Martin,San Antonio,1998,0.001385
220903,San Martin,Cacatachi,1998,0.018495
120602,Junin,Coviriali,1998,0.00168
120304,Junin,San Luis De Shuaro,1998,0.002501
120601,Junin,Satipo,1998,0.005419
010203,Amazonas,Copallin,1998,0.005216
010112,Amazonas,Magdalena,1998,0.001175
220102,San Martin,Calzada,1998,0.021633
060805,Cajamarca,Huabal,1998,0.0
010610,Amazonas,Santa Rosa,1998,0.0
220503,San Martin,Barranquita,1998,0.005142
220801,San Martin,Rioja,1998,0.005911
220703,San Martin,Caspisapa,1998,0.032635
080904,Cusco,Maranura,1998,0.010106
010117,Amazonas,Quinjalca,1998,0.0
250303,Ucayali,Curimana,1998,0.013072
010308,Amazonas,Recta,1998,0.000825
010115,Amazonas,Montevideo,1998,0.000383
010114,Amazonas,Molinopampa,1998,0.000413
010503,Amazonas,Cocabamba,1998,0.001047
060809,Cajamarca,Sallique,1998,0.005665
010120,Amazonas,Soloco,1998,0.0
010521,Amazonas,Santo Tomas,1998,0.000612
100113,Huanuco,San Pablo De Pillao,1998,0.002078
010602,Amazonas,Chirimoto,1998,0.000503
100603,Huanuco,Hermilio Valdizan,1998,0.002997
010111,Amazonas,Levanto,1998,0.002305
010518,Amazonas,San Jeronimo,1998,0.000946
010609,Amazonas,Omia,1998,0.000158
100902,Huanuco,Codo Del Pozuzo,1998,0.010534
010113,Amazonas,Mariscal Castilla,1998,0.001239
220101,San Martin,Moyobamba,1998,0.005025
010310,Amazonas,Shipasbamba,1998,0.0033
100103,Huanuco,Chinchao,1998,0.0023
010311,Amazonas,Valera,1998,0.002907
060907,Cajamarca,Tabaconas,1998,0.001632
160112,Loreto,Belen,1998,0.112627
200307,Piura,Sondor,1998,0.001438
